frame_index,timestamp,x0,y0,x1,y1,confidence
0,0.0,593.3896484375,93.46148681640625,967.0047607421875,607.7654418945312,0.9629056
1,0.03333333333333333,593.38720703125,93.46380615234375,967.00390625,607.7681884765625,0.9629377
2,0.06666666666666667,593.4954833984375,93.9119873046875,967.3372802734375,607.8896484375,0.9621475
3,0.1,593.4989013671875,93.8680419921875,967.4940185546875,607.9358520507812,0.9622251
4,0.13333333333333333,593.8551635742188,94.55584716796875,967.4425659179688,607.4860229492188,0.9631587
5,0.16666666666666666,594.199462890625,94.12677001953125,967.434326171875,607.27978515625,0.9641254
6,0.2,594.2465209960938,93.68914794921875,967.1298217773438,607.2468872070312,0.9647735
7,0.23333333333333334,593.9608764648438,93.542236328125,967.1412963867188,607.3011474609375,0.96310467
8,0.26666666666666666,593.3084716796875,93.14337158203125,965.8499755859375,606.9397583007812,0.9656943
9,0.3,592.9473266601562,93.580322265625,964.8638305664062,606.6458129882812,0.9621942
10,0.3333333333333333,591.346923828125,96.14495849609375,963.1259765625,605.0684204101562,0.96416813
11,0.36666666666666664,590.3394775390625,96.49237060546875,961.8143310546875,605.3759155273438,0.965537
12,0.4,588.970703125,95.86724853515625,960.6715087890625,604.9198608398438,0.96375906
13,0.43333333333333335,587.9486083984375,95.88945007324219,959.398681640625,604.7278442382812,0.96415293
14,0.4666666666666667,586.7664794921875,95.47206115722656,958.9473876953125,604.7637939453125,0.9630192
15,0.5,586.3263549804688,94.94891357421875,958.1532592773438,604.2476806640625,0.9626104
16,0.5333333333333333,585.496337890625,94.49977111816406,957.7003173828125,604.2955322265625,0.9628755
17,0.5666666666666667,584.67724609375,94.648681640625,956.80224609375,604.4429931640625,0.96142817
18,0.6,583.804931640625,94.70191955566406,956.351318359375,605.189697265625,0.96145254
19,0.6333333333333333,583.13037109375,95.33038330078125,955.4842529296875,605.4503784179688,0.9614089
20,0.6666666666666666,582.5234375,95.8101806640625,955.1192626953125,606.7550048828125,0.9624834
21,0.7,582.111083984375,96.53312683105469,954.952880859375,607.2817993164062,0.9605041
22,0.7333333333333333,580.98779296875,96.33160400390625,954.1361083984375,607.38232421875,0.9591704
23,0.7666666666666667,580.7862548828125,96.44648742675781,953.348876953125,607.5015258789062,0.9584415
24,0.8,580.9373779296875,96.58990478515625,953.8226318359375,610.163330078125,0.9573369
25,0.8333333333333334,580.5831298828125,96.95635986328125,953.817138671875,610.2506713867188,0.9606632
26,0.8666666666666667,580.2662963867188,97.02056884765625,953.2590942382812,609.9014282226562,0.96259797
27,0.9,579.881103515625,96.36895751953125,952.4586181640625,610.52294921875,0.964497
28,0.9333333333333333,579.65625,96.0047607421875,952.340576171875,610.474853515625,0.9606208
29,0.9666666666666667,579.5928955078125,95.8880615234375,952.3690185546875,610.0899658203125,0.9644065
30,1.0,579.83251953125,95.94256591796875,952.366943359375,609.8392333984375,0.9624804
31,1.0333333333333334,579.1494140625,93.484130859375,951.336669921875,609.654296875,0.9552104
32,1.0666666666666667,579.3157958984375,93.32098388671875,951.4024658203125,609.5858154296875,0.95611566
33,1.1,579.4561767578125,93.58856201171875,951.4971923828125,609.6309204101562,0.9550025
34,1.1333333333333333,579.837158203125,96.00421142578125,952.24365234375,610.2918701171875,0.9563122
35,1.1666666666666667,579.8333740234375,95.90118408203125,952.4693603515625,610.37841796875,0.95828265
36,1.2,579.8341674804688,96.23944091796875,952.5204467773438,610.8439331054688,0.9620408
37,1.2333333333333334,579.7808837890625,96.34326171875,952.5379638671875,611.2530517578125,0.9609807
38,1.2666666666666666,579.6072998046875,96.2193603515625,952.3558349609375,611.770263671875,0.95835274
39,1.3,579.4736328125,94.02764892578125,951.572265625,611.7052001953125,0.9540063
40,1.3333333333333333,579.5565185546875,93.9212646484375,951.5247802734375,611.7007446289062,0.95537305
41,1.3666666666666667,579.621826171875,96.4232177734375,951.960693359375,612.4386596679688,0.962248
42,1.4,579.4847412109375,96.207275390625,951.638916015625,612.75390625,0.96499056
43,1.4333333333333333,579.1704711914062,96.2818603515625,951.3851928710938,613.1708374023438,0.964766
44,1.4666666666666666,578.9666748046875,96.6531982421875,951.2333984375,613.377197265625,0.9679013
45,1.5,578.6110229492188,96.45758056640625,951.0375366210938,613.5833129882812,0.9654196
46,1.5333333333333334,578.516357421875,97.25518798828125,951.3251953125,614.2332763671875,0.96428984
47,1.5666666666666667,578.33251953125,97.34332275390625,951.15283203125,614.4808349609375,0.9643917
48,1.6,578.7445068359375,97.3123779296875,951.3155517578125,615.127685546875,0.9674416
49,1.6333333333333333,578.7607421875,97.3948974609375,951.59033203125,615.513671875,0.96877456
50,1.6666666666666667,579.0509033203125,97.22637939453125,951.853759765625,615.8397827148438,0.9686452
51,1.7,579.1649169921875,97.02777099609375,952.2647705078125,615.8883666992188,0.9684428
52,1.7333333333333334,579.485107421875,97.17852783203125,952.426513671875,615.6778564453125,0.9685195
53,1.7666666666666666,579.5211791992188,97.01141357421875,952.4501342773438,615.0425415039062,0.9674521
54,1.8,579.7545166015625,96.88311767578125,952.4410400390625,614.207763671875,0.9615734
55,1.8333333333333333,579.85888671875,96.984130859375,952.755615234375,614.0443725585938,0.96314925
56,1.8666666666666667,579.8382568359375,96.69384765625,952.9075927734375,612.7403564453125,0.9630382
57,1.9,579.9031982421875,96.54119873046875,953.0382080078125,612.3526000976562,0.9610838
58,1.9333333333333333,579.58447265625,96.17156982421875,952.6826171875,611.8246459960938,0.96007264
59,1.9666666666666666,579.6083984375,96.09112548828125,952.610595703125,611.7190551757812,0.9632718
60,2.0,579.626220703125,96.08599853515625,952.4345703125,612.34130859375,0.9614499
61,2.033333333333333,579.734130859375,96.22589111328125,952.672607421875,612.4889526367188,0.9605293
62,2.066666666666667,579.4952392578125,96.5618896484375,952.32470703125,613.5123291015625,0.96064395
