frame_index,angry,happy,neutral,sad,surprise,disgust,fear
0.0,0.20999929308891296,0.19648832082748413,0.220320925116539,0.1708322912454605,0.2023591697216034,0.0,0.0
1.0,0.2860783338546753,0.10447563976049423,0.1650921255350113,0.13842354714870453,0.30593034625053406,0.0,0.0
2.0,0.3743413984775543,0.13861268758773804,0.17945300042629242,0.10535873472690582,0.20223423838615417,0.0,0.0
3.0,0.2562943994998932,0.12427136301994324,0.17834095656871796,0.13989368081092834,0.30119961500167847,0.0,0.0
4.0,0.2268807291984558,0.12125512212514877,0.16959279775619507,0.1285068243741989,0.35376447439193726,0.0,0.0
5.0,0.2934614419937134,0.14065669476985931,0.25601819157600403,0.16867634654045105,0.14118734002113342,0.0,0.0
6.0,0.24223868548870087,0.16296206414699554,0.12536896765232086,0.0698239877820015,0.39960625767707825,0.0,0.0
7.0,0.23153898119926453,0.09912434965372086,0.2340288758277893,0.20249101519584656,0.23281681537628174,0.0,0.0
8.0,0.18374422192573547,0.24782247841358185,0.14112460613250732,0.178793266415596,0.24851538240909576,0.0,0.0
9.0,0.34743475914001465,0.11495358496904373,0.23651856184005737,0.09648643434047699,0.20460659265518188,0.0,0.0
10.0,0.20676468312740326,0.23276124894618988,0.08032646775245667,0.10272535681724548,0.3774222135543823,0.0,0.0
11.0,0.2545849680900574,0.1256895810365677,0.14540314674377441,0.1424402892589569,0.3318819999694824,0.0,0.0
12.0,0.31537318229675293,0.06489081680774689,0.19859394431114197,0.08608751744031906,0.33505451679229736,0.0,0.0
13.0,0.18146954476833344,0.21157488226890564,0.13627274334430695,0.10280000418424606,0.3678828179836273,0.0,0.0
14.0,0.19690978527069092,0.1281692236661911,0.09051759541034698,0.19379973411560059,0.390603631734848,0.0,0.0
15.0,0.44195839762687683,0.06775116920471191,0.1927398145198822,0.11046039313077927,0.18709026277065277,0.0,0.0
16.0,0.28181201219558716,0.12687945365905762,0.1600528359413147,0.12123345583677292,0.3100222945213318,0.0,0.0
17.0,0.3310612738132477,0.176835298538208,0.11322502791881561,0.12322302907705307,0.25565531849861145,0.0,0.0
18.0,0.1607224941253662,0.20294182002544403,0.21244944632053375,0.15136295557022095,0.27252331376075745,0.0,0.0
19.0,0.1563391089439392,0.18690219521522522,0.1929694265127182,0.22003746032714844,0.24375176429748535,0.0,0.0
20.0,0.22784434258937836,0.17119358479976654,0.15673601627349854,0.16142573952674866,0.2828003466129303,0.0,0.0
21.0,0.2765222489833832,0.2026069462299347,0.13509000837802887,0.1196141466498375,0.26616668701171875,0.0,0.0
22.0,0.21791160106658936,0.14355969429016113,0.18821950256824493,0.1774391531944275,0.2728700041770935,0.0,0.0
23.0,0.2120722234249115,0.1506546437740326,0.24215450882911682,0.2046309858560562,0.19048763811588287,0.0,0.0
24.0,0.3025222718715668,0.10772242397069931,0.1568305939435959,0.11645001918077469,0.31647467613220215,0.0,0.0
25.0,0.19392399489879608,0.1955878734588623,0.18520323932170868,0.12587276101112366,0.2994120717048645,0.0,0.0
26.0,0.5045446157455444,0.09042426198720932,0.15406721830368042,0.11239583790302277,0.13856802880764008,0.0,0.0
27.0,0.23326991498470306,0.22243312001228333,0.1926032304763794,0.1304500699043274,0.2212437242269516,0.0,0.0
28.0,0.16730082035064697,0.18491867184638977,0.1351671814918518,0.15045006573200226,0.3621632158756256,0.0,0.0
29.0,0.21935446560382843,0.21380126476287842,0.20418597757816315,0.1316329389810562,0.2310253530740738,0.0,0.0
30.0,0.42698296904563904,0.061786115169525146,0.15800321102142334,0.1482142210006714,0.20501349866390228,0.0,0.0
31.0,0.16204118728637695,0.15105918049812317,0.2331089973449707,0.1386825442314148,0.315108060836792,0.0,0.0
32.0,0.28240951895713806,0.1001393124461174,0.20315717160701752,0.11911007761955261,0.2951838970184326,0.0,0.0
33.0,0.2944539189338684,0.1575547158718109,0.16425655782222748,0.160006582736969,0.2237282246351242,0.0,0.0
34.0,0.2513786554336548,0.1455087512731552,0.23754242062568665,0.134001225233078,0.23156893253326416,0.0,0.0
35.0,0.3097962737083435,0.164176806807518,0.17224213480949402,0.11184660345315933,0.24193820357322693,0.0,0.0
36.0,0.3524293303489685,0.09329944849014282,0.1689477264881134,0.12788289785385132,0.2574406564235687,0.0,0.0
37.0,0.3768705725669861,0.09974049776792526,0.21391214430332184,0.10754698514938354,0.2019297331571579,0.0,0.0
38.0,0.15946409106254578,0.1697956919670105,0.14827705919742584,0.158601313829422,0.3638617992401123,0.0,0.0
39.0,0.19652797281742096,0.15834800899028778,0.14824537932872772,0.17835767567157745,0.31852099299430847,0.0,0.0
40.0,0.3066770136356354,0.15734675526618958,0.18258552253246307,0.15139275789260864,0.20199799537658691,0.0,0.0
41.0,0.24186952412128448,0.13728339970111847,0.21126550436019897,0.16993242502212524,0.2396492213010788,0.0,0.0
42.0,0.2645142376422882,0.1584271937608719,0.1723620444536209,0.16946621239185333,0.23523031175136566,0.0,0.0
43.0,0.2142825871706009,0.1389685571193695,0.21440720558166504,0.16328540444374084,0.2690562605857849,0.0,0.0
44.0,0.23868069052696228,0.08069584518671036,0.2558484375476837,0.17078512907028198,0.25398990511894226,0.0,0.0
45.0,0.3494678735733032,0.1247454360127449,0.26759302616119385,0.13326844573020935,0.12492521107196808,0.0,0.0
46.0,0.3299837112426758,0.11755077540874481,0.19372770190238953,0.0734240785241127,0.2853137254714966,0.0,0.0
47.0,0.3130303919315338,0.15806283056735992,0.14462845027446747,0.11347182840108871,0.27080655097961426,0.0,0.0
48.0,0.281283974647522,0.14505428075790405,0.26430192589759827,0.14685575664043427,0.16250406205654144,0.0,0.0
49.0,0.24507330358028412,0.25627052783966064,0.16938555240631104,0.14521072804927826,0.18405987322330475,0.0,0.0
50.0,0.21497291326522827,0.1960557997226715,0.19776169955730438,0.16973163187503815,0.22147789597511292,0.0,0.0
51.0,0.32921868562698364,0.16121695935726166,0.2600644528865814,0.11542081832885742,0.13407905399799347,0.0,0.0
52.0,0.349376916885376,0.07138676941394806,0.21285638213157654,0.1559329479932785,0.2104470282793045,0.0,0.0
53.0,0.2357115000486374,0.17855992913246155,0.17976094782352448,0.15414848923683167,0.2518191337585449,0.0,0.0
54.0,0.23156723380088806,0.2012244164943695,0.2015305459499359,0.16778308153152466,0.19789481163024902,0.0,0.0
55.0,0.3135973811149597,0.15094031393527985,0.20211930572986603,0.13507770001888275,0.19826528429985046,0.0,0.0
56.0,0.25611308217048645,0.1858709305524826,0.1990962028503418,0.16224311292171478,0.19667667150497437,0.0,0.0
57.0,0.2643991708755493,0.1012902557849884,0.24296879768371582,0.13097882270812988,0.2603629231452942,0.0,0.0
58.0,0.26705700159072876,0.1980448216199875,0.16919445991516113,0.1477425992488861,0.21796110272407532,0.0,0.0
59.0,0.26071709394454956,0.18803682923316956,0.20088313519954681,0.13984280824661255,0.21052010357379913,0.0,0.0
60.0,0.3581230044364929,0.10333443433046341,0.1808430701494217,0.10232963413000107,0.2553699314594269,0.0,0.0
61.0,0.3483010530471802,0.09050823003053665,0.1986379772424698,0.11897531896829605,0.24357736110687256,0.0,0.0
62.0,0.2879638075828552,0.1319718360900879,0.19182878732681274,0.18414302170276642,0.20409254729747772,0.0,0.0
63.0,0.24019864201545715,0.1569671630859375,0.2136339545249939,0.13088883459568024,0.25831139087677,0.0,0.0
64.0,0.26713526248931885,0.21652862429618835,0.17835818231105804,0.0899772122502327,0.24800074100494385,0.0,0.0
65.0,0.48049432039260864,0.11156582832336426,0.14287281036376953,0.0953482910990715,0.1697186827659607,0.0,0.0
66.0,0.4798380136489868,0.10366460680961609,0.1381528675556183,0.10232239216566086,0.17602212727069855,0.0,0.0
67.0,0.22177356481552124,0.18219579756259918,0.13827906548976898,0.13251163065433502,0.32523995637893677,0.0,0.0
68.0,0.21590013802051544,0.15572212636470795,0.13501551747322083,0.15997320413589478,0.3333889842033386,0.0,0.0
69.0,0.34723755717277527,0.15742889046669006,0.2072223573923111,0.0965813472867012,0.1915297657251358,0.0,0.0
70.0,0.3086847960948944,0.19522175192832947,0.15155619382858276,0.13177989423274994,0.212757408618927,0.0,0.0
71.0,0.2735970914363861,0.10661586374044418,0.22276754677295685,0.16288654506206512,0.23413297533988953,0.0,0.0
72.0,0.17044122517108917,0.1692878156900406,0.17922446131706238,0.09414321184158325,0.386903315782547,0.0,0.0
73.0,0.22903402149677277,0.18192516267299652,0.15642397105693817,0.15812771022319794,0.2744891345500946,0.0,0.0
74.0,0.2858913838863373,0.1576390266418457,0.18388785421848297,0.13774333894252777,0.23483838140964508,0.0,0.0
75.0,0.29622289538383484,0.17833371460437775,0.16607765853405,0.1906559318304062,0.16870978474617004,0.0,0.0
76.0,0.24080289900302887,0.1930633783340454,0.15386874973773956,0.1437634378671646,0.26850152015686035,0.0,0.0
77.0,0.3145340383052826,0.17529608309268951,0.1246889978647232,0.13262300193309784,0.25285789370536804,0.0,0.0
78.0,0.35744020342826843,0.1304214596748352,0.20231693983078003,0.14202763140201569,0.16779382526874542,0.0,0.0
79.0,0.23203417658805847,0.2201278954744339,0.20189665257930756,0.1215309128165245,0.22441039979457855,0.0,0.0
80.0,0.3117761015892029,0.12491539120674133,0.28821128606796265,0.07792656123638153,0.19717061519622803,0.0,0.0
81.0,0.3014821410179138,0.14667771756649017,0.1897987723350525,0.13346414268016815,0.22857724130153656,0.0,0.0
82.0,0.1853247731924057,0.13778053224086761,0.22791914641857147,0.2229701727628708,0.22600534558296204,0.0,0.0
83.0,0.22762247920036316,0.199668288230896,0.1359071284532547,0.18143311142921448,0.2553689479827881,0.0,0.0
84.0,0.4366304874420166,0.08463543653488159,0.18908923864364624,0.0893460288643837,0.20029878616333008,0.0,0.0
85.0,0.22631314396858215,0.11233735829591751,0.2748248279094696,0.17710459232330322,0.20942014455795288,0.0,0.0
86.0,0.22585223615169525,0.17615829408168793,0.21234562993049622,0.1117352843284607,0.2739085853099823,0.0,0.0
87.0,0.2425166219472885,0.19361265003681183,0.1773335337638855,0.17689551413059235,0.2096417099237442,0.0,0.0
