frame_index,timestamp,x0,y0,x1,y1,confidence
32,1.0677333333333334,581.2923583984375,126.28414916992188,730.656982421875,351.9762878417969,0.9138685
33,1.1011,581.7724609375,127.43634033203125,730.602783203125,351.7314453125,0.92352843
34,1.1344666666666667,582.28369140625,127.614990234375,731.251708984375,351.0615234375,0.9296338
35,1.1678333333333333,583.0753173828125,126.095703125,732.2320556640625,350.8582763671875,0.936993
36,1.2012,583.1510620117188,124.88996887207031,732.4772338867188,350.23944091796875,0.9364236
37,1.2345666666666666,582.9263305664062,122.66607666015625,732.6166381835938,349.69720458984375,0.9245259
38,1.2679333333333334,583.2315673828125,120.91958618164062,732.7958984375,348.7099914550781,0.9207668
39,1.3013000000000001,583.788818359375,119.38226318359375,732.842529296875,348.379150390625,0.91941214
40,1.3346666666666667,584.7857666015625,117.41702270507812,732.9149169921875,346.57025146484375,0.9171721
41,1.3680333333333334,585.0911865234375,116.64193725585938,733.4151611328125,345.1899108886719,0.9192179
42,1.4014,584.958740234375,118.45907592773438,733.9156494140625,344.4599304199219,0.9277706
43,1.4347666666666667,585.01025390625,117.90335083007812,734.8226318359375,343.9209899902344,0.9368369
44,1.4681333333333333,585.1279296875,116.25662231445312,735.0009765625,342.3177795410156,0.95089334
45,1.5015,587.1197509765625,112.82421875,734.7933349609375,338.9419250488281,0.95206624
46,1.5348666666666666,587.407470703125,109.43386840820312,735.135009765625,336.8633728027344,0.95723736
47,1.5682333333333334,587.971923828125,108.147216796875,735.060302734375,334.8179931640625,0.95580083
48,1.6016000000000001,587.87841796875,106.87789916992188,734.8203125,332.9650573730469,0.95459265
49,1.6349666666666667,587.2079467773438,106.3232421875,734.5938110351562,331.66455078125,0.9560241
50,1.6683333333333334,586.233154296875,105.59033203125,734.32373046875,330.1167297363281,0.9525626
51,1.7017,585.6708984375,105.2177734375,733.83544921875,329.6229248046875,0.95259094
52,1.7350666666666668,585.3583374023438,104.9425048828125,733.5447387695312,329.10748291015625,0.95217746
53,1.7684333333333333,585.154541015625,104.56112670898438,733.00048828125,328.94677734375,0.9489713
54,1.8018,584.809814453125,104.44281005859375,732.25341796875,328.76702880859375,0.9482887
55,1.8351666666666666,584.4617309570312,104.47134399414062,732.0559692382812,328.8651428222656,0.9463099
56,1.8685333333333334,584.243408203125,104.156494140625,731.6373291015625,329.0303955078125,0.9485858
57,1.9019,583.689208984375,104.33187866210938,730.6259765625,329.127685546875,0.94793075
58,1.9352666666666667,583.7376708984375,104.15029907226562,730.1588134765625,329.3675231933594,0.9494198
59,1.9686333333333335,583.556884765625,104.57861328125,729.97021484375,329.48760986328125,0.9500632
60,2.0020000000000002,583.2274169921875,104.65969848632812,729.4736328125,329.68548583984375,0.9519288
61,2.0353666666666665,582.568359375,104.73782348632812,729.26171875,329.6966247558594,0.9516204
62,2.0687333333333333,582.3140869140625,105.10693359375,728.522705078125,329.89544677734375,0.95171964
63,2.1021,581.9771728515625,105.3919677734375,727.9605712890625,330.2467041015625,0.95236003
64,2.135466666666667,581.8809814453125,105.54541015625,727.6695556640625,330.5606689453125,0.95354205
65,2.168833333333333,581.6822509765625,105.63705444335938,727.4830322265625,330.6943664550781,0.9539475
66,2.2022,580.9559326171875,105.80712890625,727.269775390625,330.83721923828125,0.9516221
67,2.2355666666666667,580.322509765625,105.9501953125,726.6246337890625,331.0980224609375,0.95104104
68,2.2689333333333335,580.141357421875,105.98123168945312,726.287353515625,331.2159729003906,0.95033383
69,2.3023000000000002,579.568603515625,106.09286499023438,726.124267578125,331.3597717285156,0.9514912
70,2.3356666666666666,579.4075927734375,106.307373046875,726.0263671875,331.461669921875,0.9512207
71,2.3690333333333333,579.022216796875,106.24423217773438,725.8968505859375,331.5921325683594,0.9521316
72,2.4024,578.793212890625,106.213623046875,725.498779296875,331.50048828125,0.95241106
73,2.435766666666667,578.3758544921875,106.25161743164062,725.2789306640625,331.95587158203125,0.9528706
74,2.469133333333333,578.2506103515625,106.29254150390625,725.014404296875,331.9970703125,0.95237625
75,2.5025,578.019775390625,106.48992919921875,724.977294921875,332.4663391113281,0.9516063
76,2.5358666666666667,577.70556640625,106.57711791992188,724.77685546875,332.37567138671875,0.9505675
77,2.5692333333333335,577.4503173828125,106.67245483398438,724.542724609375,332.7332458496094,0.94950986
78,2.6026000000000002,577.2020263671875,106.64788818359375,724.286865234375,332.80694580078125,0.9494772
79,2.6359666666666666,576.498291015625,106.622314453125,724.006591796875,333.11358642578125,0.9523307
80,2.6693333333333333,576.3721923828125,106.811279296875,723.7724609375,333.15167236328125,0.950937
81,2.7027,575.783935546875,106.83282470703125,723.704345703125,333.57135009765625,0.95038444
82,2.736066666666667,575.7097778320312,106.84912109375,723.5287475585938,333.5946044921875,0.9494327
83,2.769433333333333,575.6771240234375,106.83352661132812,723.53369140625,333.7224426269531,0.9477696
84,2.8028,575.4638671875,106.93136596679688,723.4862060546875,333.7203674316406,0.9483652
85,2.8361666666666667,575.1503295898438,106.9700927734375,723.4617309570312,333.5988464355469,0.9483443
86,2.8695333333333335,574.8970947265625,107.02633666992188,723.3541259765625,333.8956604003906,0.947715
87,2.9029000000000003,574.8028564453125,107.01419067382812,723.134765625,333.9241027832031,0.948614
88,2.9362666666666666,574.8590087890625,107.10736083984375,722.9835205078125,334.00396728515625,0.9489792
89,2.9696333333333333,574.55029296875,107.03427124023438,722.2509765625,334.2220764160156,0.9482918
90,3.003,574.029541015625,107.1075439453125,721.57958984375,334.18975830078125,0.9414271
91,3.036366666666667,573.7587890625,106.95208740234375,720.9384765625,333.96063232421875,0.9392878
92,3.069733333333333,573.1781005859375,107.17965698242188,720.64794921875,334.086669921875,0.9342835
93,3.1031,572.5980224609375,107.12908935546875,720.2171630859375,333.9332275390625,0.92888355
94,3.1364666666666667,573.843017578125,108.1605224609375,719.3199462890625,333.745849609375,0.92702925
95,3.1698333333333335,573.3525390625,108.16378784179688,718.80224609375,333.67132568359375,0.9259447
96,3.2032000000000003,573.1463623046875,108.17843627929688,718.2874755859375,333.6762390136719,0.92735374
97,3.2365666666666666,573.079345703125,108.19778442382812,718.259521484375,333.69256591796875,0.9262197
98,3.2699333333333334,572.9189453125,108.17095947265625,718.18701171875,333.55926513671875,0.9255144
99,3.3033,573.3045654296875,108.11663818359375,718.6741943359375,333.4847412109375,0.92569107
100,3.336666666666667,573.423828125,108.21234130859375,719.199462890625,333.58154296875,0.92472535
101,3.370033333333333,571.979736328125,107.0599365234375,719.6123046875,333.49737548828125,0.92589533
102,3.4034,572.5325927734375,107.05532836914062,720.5694580078125,333.5197448730469,0.9375985
103,3.4367666666666667,573.2568359375,107.1190185546875,720.8251953125,333.65277099609375,0.9428251
104,3.4701333333333335,573.602783203125,107.02597045898438,721.19873046875,333.658203125,0.94644743
105,3.5035000000000003,573.2418212890625,106.99884033203125,721.8255615234375,333.4913635253906,0.94896364
106,3.5368666666666666,573.700439453125,107.1787109375,722.6785888671875,333.5927429199219,0.9499543
107,3.5702333333333334,573.966796875,106.89938354492188,723.2646484375,332.6837463378906,0.950663
108,3.6036,575.2646484375,106.90170288085938,723.531005859375,331.9444580078125,0.952125
109,3.636966666666667,575.4212646484375,107.08721923828125,724.2288818359375,332.16229248046875,0.9540343
110,3.6703333333333332,576.38671875,106.95889282226562,724.67236328125,332.238525390625,0.95663804
111,3.7037,577.8101806640625,106.88552856445312,724.9710693359375,332.0978698730469,0.9540662
112,3.7370666666666668,577.880859375,106.89373779296875,725.267578125,331.8028564453125,0.9535104
113,3.7704333333333335,577.8428955078125,106.75,725.2994384765625,331.60107421875,0.95474225
114,3.8038,577.869384765625,106.80191040039062,725.34521484375,331.50140380859375,0.9551793
115,3.8371666666666666,577.5186767578125,106.64923095703125,725.2835693359375,331.68817138671875,0.95486355
116,3.8705333333333334,577.2410888671875,106.55099487304688,725.2001953125,331.3775939941406,0.9536919
117,3.9039,576.0003662109375,106.7589111328125,725.0465087890625,331.4160461425781,0.9564498
118,3.937266666666667,575.9482421875,106.54559326171875,724.7353515625,331.2403564453125,0.9531537
119,3.9706333333333332,576.1408081054688,106.585693359375,724.5512084960938,330.63653564453125,0.95297563
120,4.0040000000000004,576.474853515625,106.5616455078125,724.380859375,330.7785949707031,0.95086426
121,4.037366666666666,576.74560546875,106.48577880859375,724.3359375,330.84423828125,0.9495421
122,4.070733333333333,576.6446533203125,106.52200317382812,724.6036376953125,330.9132995605469,0.9503404
123,4.1041,576.424072265625,106.45797729492188,725.0098876953125,330.4488220214844,0.95242023
124,4.137466666666667,577.3824462890625,106.64520263671875,725.3016357421875,330.2440185546875,0.9519022
125,4.170833333333333,578.1651611328125,106.5697021484375,726.1121826171875,330.0651550292969,0.9529647
126,4.2042,578.6263427734375,106.65679931640625,726.6390380859375,329.88128662109375,0.95165366
127,4.237566666666667,579.3426513671875,106.56307983398438,727.0433349609375,329.69012451171875,0.9516791
128,4.270933333333334,579.8939208984375,106.41519165039062,727.4361572265625,329.4893493652344,0.95302564
129,4.3043000000000005,580.2364501953125,106.05844116210938,727.8111572265625,329.4476013183594,0.95348245
130,4.337666666666666,580.552490234375,106.02740478515625,728.037353515625,329.18768310546875,0.95478433
131,4.371033333333333,580.7477416992188,106.02340698242188,727.9974975585938,329.2991027832031,0.95360243
132,4.4044,580.8096313476562,105.9864501953125,728.2276000976562,329.2657470703125,0.9536331
133,4.437766666666667,580.8272705078125,105.9498291015625,728.1368408203125,329.3114318847656,0.95283014
134,4.471133333333333,580.994384765625,105.8323974609375,728.2578125,329.21087646484375,0.95331377
135,4.5045,581.0054931640625,105.8448486328125,728.2379150390625,329.34515380859375,0.9529547
136,4.537866666666667,581.2045288085938,105.82427978515625,728.1919555664062,330.2989501953125,0.9558569
137,4.571233333333334,581.3564453125,105.78067016601562,728.317626953125,331.9568786621094,0.95871043
138,4.6046000000000005,581.382080078125,105.70120239257812,728.3203125,333.5218200683594,0.95680684
139,4.637966666666666,581.2623291015625,105.76318359375,728.5174560546875,333.5258483886719,0.95768553
140,4.671333333333333,581.41845703125,105.67938232421875,728.385498046875,333.43963623046875,0.95640206
141,4.7047,581.4110717773438,105.6151123046875,728.5503540039062,332.6429748535156,0.9555317
142,4.738066666666667,581.204833984375,105.55145263671875,728.5885009765625,331.8553161621094,0.95495075
143,4.771433333333333,581.2275390625,105.6268310546875,728.63037109375,332.01385498046875,0.9541341
144,4.8048,581.12353515625,105.54229736328125,728.6224365234375,331.90692138671875,0.9545312
145,4.838166666666667,581.2359619140625,105.41671752929688,728.6363525390625,331.6741943359375,0.9536415
146,4.871533333333334,580.9699096679688,105.24472045898438,728.6633911132812,331.6544494628906,0.9541214
147,4.9049000000000005,581.298583984375,105.53387451171875,728.7139892578125,331.490478515625,0.95521593
148,4.938266666666666,581.2340087890625,105.45571899414062,728.6207275390625,331.4417724609375,0.9552825
149,4.971633333333333,580.9220581054688,105.45306396484375,728.4431762695312,331.56201171875,0.9546159
150,5.005,580.5397338867188,105.3970947265625,728.2857055664062,331.7306823730469,0.9555976
151,5.038366666666667,580.4525756835938,105.35626220703125,728.2241821289062,331.67816162109375,0.95549273
152,5.071733333333333,579.827392578125,105.39456176757812,728.165771484375,331.6217956542969,0.95522684
153,5.1051,579.078369140625,104.73800659179688,727.8797607421875,331.6889953613281,0.9548294
154,5.138466666666667,579.0106201171875,104.85906982421875,727.4097900390625,331.2811584472656,0.95326686
155,5.171833333333334,578.4896240234375,104.17959594726562,727.2320556640625,330.9729309082031,0.95118034
156,5.2052000000000005,578.3142700195312,104.13827514648438,727.1489868164062,330.6798400878906,0.9489
157,5.238566666666666,578.191162109375,103.99160766601562,726.895263671875,330.45147705078125,0.9483186
158,5.271933333333333,578.4471435546875,103.93914031982422,726.5828857421875,330.2659912109375,0.94624645
159,5.3053,578.45166015625,103.75057983398438,726.289306640625,329.9093017578125,0.94373655
160,5.338666666666667,578.336669921875,103.3897705078125,726.1668701171875,330.17327880859375,0.94639623
161,5.372033333333333,577.8956298828125,103.39769744873047,725.93359375,330.20294189453125,0.94409406
162,5.4054,577.064208984375,103.2498779296875,725.782958984375,329.8936462402344,0.94273585
163,5.438766666666667,576.9479370117188,103.57669830322266,725.3676147460938,329.9664611816406,0.9430872
164,5.472133333333334,577.5926513671875,102.72821807861328,725.1363525390625,329.83203125,0.94022757
165,5.5055000000000005,577.8289794921875,102.62818145751953,725.0450439453125,329.8135986328125,0.9407047
166,5.538866666666666,577.9521484375,102.51223754882812,724.8609619140625,329.71881103515625,0.9396797
167,5.572233333333333,577.7857666015625,102.3641128540039,724.8394775390625,329.6499328613281,0.9399154
168,5.6056,577.6513671875,102.17255401611328,724.856201171875,329.73193359375,0.9404131
169,5.638966666666667,577.6723022460938,101.89450073242188,724.8440551757812,329.76922607421875,0.94059837
170,5.6723333333333334,577.7457275390625,101.78506469726562,724.6912841796875,329.7961120605469,0.9401618
171,5.7057,577.79345703125,101.75048065185547,724.715576171875,329.79669189453125,0.9398751
172,5.739066666666667,577.7880859375,101.70513916015625,724.775146484375,329.83782958984375,0.93929046
173,5.772433333333334,577.734619140625,101.99093627929688,724.74609375,329.782958984375,0.94057834
174,5.8058000000000005,577.71435546875,101.51162719726562,724.7108154296875,329.7958984375,0.9385832
175,5.839166666666666,577.5677490234375,101.447998046875,724.7257080078125,329.8175964355469,0.93915904
176,5.872533333333333,577.2824096679688,101.5987548828125,724.7321166992188,329.8060302734375,0.9389592
177,5.9059,577.2489013671875,101.64910888671875,724.6219482421875,331.0538635253906,0.9385162
178,5.939266666666667,577.15380859375,101.50286865234375,724.682861328125,331.445556640625,0.93702483
179,5.9726333333333335,577.277099609375,101.73772430419922,724.605224609375,332.548583984375,0.93720555
180,6.006,576.751708984375,102.64525604248047,724.9716796875,332.0634765625,0.9360963
181,6.039366666666667,576.6719360351562,102.6972885131836,724.9917602539062,332.7567443847656,0.93820983
182,6.072733333333334,576.6589965820312,101.81702423095703,725.1119995117188,333.38995361328125,0.9414065
183,6.1061000000000005,576.9486694335938,99.95513916015625,724.5585327148438,333.72296142578125,0.93252885
184,6.139466666666666,577.5362548828125,98.07391357421875,724.5694580078125,333.26934814453125,0.92976445
185,6.172833333333333,577.4163818359375,96.58941650390625,724.5789794921875,332.42535400390625,0.9272212
186,6.2062,577.1627807617188,96.788330078125,724.6807250976562,334.01043701171875,0.93249995
187,6.239566666666667,576.8958740234375,96.42123413085938,725.2447509765625,335.3379211425781,0.94314057
188,6.2729333333333335,576.7427368164062,97.87653350830078,725.1594848632812,337.2967529296875,0.95699376
189,6.3063,576.6395263671875,99.9084701538086,725.1387939453125,338.8381042480469,0.96529317
190,6.339666666666667,576.352294921875,101.41419219970703,725.2265625,339.08831787109375,0.96675324
191,6.373033333333334,576.2154541015625,102.34002685546875,725.2042236328125,339.6439514160156,0.96600014
192,6.4064000000000005,576.0902099609375,102.62512969970703,725.06396484375,339.88360595703125,0.96819335
193,6.439766666666666,575.953125,102.52251434326172,724.953857421875,339.4986572265625,0.9677979
194,6.473133333333333,575.5357666015625,101.34210205078125,724.9283447265625,338.03546142578125,0.9629223
195,6.5065,575.4068603515625,99.27297973632812,724.9271240234375,336.7005310058594,0.9579394
196,6.539866666666667,575.84228515625,97.42071533203125,724.717529296875,335.5447692871094,0.9524067
197,6.5732333333333335,575.2381591796875,97.56259155273438,724.7838134765625,335.0018615722656,0.95103943
198,6.6066,574.85498046875,97.0564956665039,724.66943359375,334.5204772949219,0.9487104
199,6.639966666666667,575.22998046875,97.70379638671875,724.6871337890625,334.1427307128906,0.95173895
200,6.673333333333334,574.9949951171875,98.65067291259766,724.7318115234375,336.2375183105469,0.96063066
201,6.7067000000000005,574.5756225585938,100.61750030517578,724.7466430664062,339.1519775390625,0.9655746
202,6.740066666666666,574.7218017578125,102.63158416748047,724.6807861328125,341.216064453125,0.9655051
203,6.773433333333333,575.2750244140625,104.89425659179688,724.4227294921875,342.150390625,0.96444416
204,6.8068,575.957763671875,105.65960693359375,724.5897216796875,343.0359802246094,0.960453
205,6.840166666666667,575.2144775390625,106.239013671875,724.5946044921875,343.0238037109375,0.95843625
206,6.8735333333333335,575.0567016601562,106.46759033203125,724.6129760742188,342.592529296875,0.9598961
207,6.9069,575.1655883789062,106.40780639648438,724.6666870117188,341.7408752441406,0.96015817
208,6.940266666666667,575.2874755859375,106.3641357421875,724.8873291015625,340.99395751953125,0.9612702
209,6.973633333333334,574.288330078125,106.04873657226562,724.9864501953125,340.3282165527344,0.9647502
210,7.007000000000001,573.985107421875,105.74563598632812,725.123046875,339.6826477050781,0.964012
211,7.040366666666666,573.8961181640625,105.180419921875,725.3095703125,338.5499267578125,0.9666312
212,7.073733333333333,573.6356811523438,104.54403686523438,725.2891235351562,337.4849853515625,0.96619576
213,7.1071,573.779296875,103.8953628540039,725.130126953125,336.6719055175781,0.96431255
214,7.140466666666667,573.7457275390625,103.6197738647461,725.0919189453125,335.9710388183594,0.96211517
215,7.1738333333333335,573.6715087890625,103.25482177734375,724.9644775390625,335.28143310546875,0.9599981
216,7.2072,573.732666015625,103.15206909179688,724.88916015625,334.8615417480469,0.9597176
217,7.240566666666667,573.682373046875,103.12207794189453,724.8985595703125,334.2689208984375,0.95904684
218,7.273933333333334,573.187744140625,103.13968658447266,724.95068359375,333.4225158691406,0.9579027
219,7.307300000000001,572.7488403320312,103.25619506835938,724.9634399414062,334.225341796875,0.95874023
220,7.3406666666666665,573.0626220703125,103.29158782958984,724.9537353515625,333.8454284667969,0.95786476
221,7.374033333333333,573.068359375,103.34588623046875,724.9912109375,333.792724609375,0.95861197
222,7.4074,573.0949096679688,103.27263641357422,724.9107055664062,333.04925537109375,0.95816815
223,7.440766666666667,573.0262451171875,103.74423217773438,724.6976318359375,333.0419616699219,0.95658666
224,7.4741333333333335,573.522216796875,103.86050415039062,724.44580078125,332.9914245605469,0.9553045
225,7.5075,574.04541015625,104.13177490234375,724.2724609375,333.0787353515625,0.95526934
226,7.540866666666667,573.7796020507812,104.6458740234375,724.1598510742188,332.6824951171875,0.95540035
227,7.574233333333334,573.6512451171875,104.50503540039062,724.1002197265625,332.5791320800781,0.9539679
228,7.6076,573.79541015625,104.72384643554688,724.0675048828125,332.4971618652344,0.95153695
229,7.6409666666666665,573.675537109375,104.69357299804688,723.966064453125,332.9846496582031,0.94818974
230,7.674333333333333,573.0816040039062,104.488525390625,723.8284301757812,332.5635070800781,0.9476338
231,7.7077,572.7276611328125,104.7349853515625,723.7064208984375,332.6728210449219,0.94536984
232,7.741066666666667,572.2607421875,104.78146362304688,723.4794921875,332.4241638183594,0.94204813
233,7.7744333333333335,571.8397216796875,104.77520751953125,723.4151611328125,332.48162841796875,0.93877834
234,7.8078,572.931396484375,103.73271942138672,722.5828857421875,332.451171875,0.9337166
235,7.841166666666667,573.4185791015625,104.2933349609375,722.1983642578125,332.40802001953125,0.93451744
236,7.874533333333334,573.1260986328125,104.2930908203125,721.8599853515625,332.2708740234375,0.9327579
237,7.9079,572.8048095703125,104.24154663085938,721.6556396484375,332.3247985839844,0.9333253
238,7.9412666666666665,572.530517578125,104.0169677734375,721.473388671875,332.60693359375,0.9331526
239,7.974633333333333,572.6061401367188,104.201416015625,721.4785766601562,332.40350341796875,0.9309278
240,8.008000000000001,572.4951171875,104.08477783203125,721.55419921875,332.641845703125,0.9309621
241,8.041366666666667,572.8193359375,103.9755859375,721.9495849609375,332.4548645019531,0.93139404
242,8.074733333333333,572.6705322265625,104.08978271484375,722.2320556640625,332.420166015625,0.9312225
243,8.1081,573.2183837890625,104.10989379882812,722.6981201171875,332.6563720703125,0.93315697
244,8.141466666666666,571.9989013671875,105.29147338867188,723.2464599609375,332.2416076660156,0.9325951
245,8.174833333333334,573.2918090820312,104.15823364257812,722.8169555664062,332.751953125,0.93323576
246,8.2082,573.3355712890625,104.08795166015625,722.8507080078125,332.64080810546875,0.9331713
247,8.241566666666667,573.2776489257812,104.1236572265625,722.8466186523438,332.5349426269531,0.93325645
248,8.274933333333333,573.2308349609375,104.214599609375,722.8663330078125,332.6346435546875,0.93327457
249,8.308300000000001,573.318603515625,104.36935424804688,722.817138671875,332.63031005859375,0.93235046
250,8.341666666666667,573.190673828125,104.05929565429688,722.8057861328125,332.736328125,0.9324662
251,8.375033333333333,573.1961669921875,103.89886474609375,722.8944091796875,332.933349609375,0.933477
252,8.4084,573.3880004882812,103.49334716796875,723.0410766601562,333.0054931640625,0.932215
253,8.441766666666666,573.5833740234375,103.79345703125,723.0230712890625,333.06182861328125,0.93520755
254,8.475133333333334,573.404052734375,103.50152587890625,723.2099609375,333.55828857421875,0.93531466
255,8.5085,573.2172241210938,103.66129302978516,723.2218627929688,333.2806701660156,0.9354351
256,8.541866666666667,573.3997192382812,103.10586547851562,723.4174194335938,332.94586181640625,0.9374065
257,8.575233333333333,573.623779296875,103.33688354492188,723.505615234375,332.8325500488281,0.9395157
258,8.608600000000001,573.5499267578125,103.07754516601562,723.465087890625,332.9796447753906,0.93878794
259,8.641966666666667,574.4174194335938,102.35055541992188,723.4966430664062,332.76666259765625,0.9409819
260,8.675333333333333,574.66796875,101.03555297851562,723.7906494140625,332.6082763671875,0.9416145
261,8.7087,575.9593505859375,97.62890625,723.8974609375,330.3416442871094,0.9341043
262,8.742066666666666,575.805419921875,94.5438232421875,723.283203125,327.76678466796875,0.9282549
263,8.775433333333334,574.8681640625,92.46456909179688,723.1292724609375,325.111328125,0.92649263
264,8.8088,572.359619140625,90.95602416992188,722.5859375,323.071044921875,0.9377187
265,8.842166666666667,569.4283447265625,86.98865509033203,721.6053466796875,319.4637451171875,0.93467104
266,8.875533333333333,567.32861328125,84.42453002929688,720.079345703125,317.3584899902344,0.9544859
267,8.908900000000001,561.4481811523438,82.25325775146484,717.4213256835938,314.7922058105469,0.9572573
268,8.942266666666667,559.0712890625,78.73275756835938,714.50390625,314.8450622558594,0.9539345
269,8.975633333333333,555.934326171875,78.71422576904297,712.4991455078125,314.66485595703125,0.950918
270,9.009,550.6341552734375,79.18497467041016,709.3961181640625,315.8536071777344,0.9423621
271,9.042366666666666,548.24755859375,79.42843627929688,705.017333984375,316.2352294921875,0.9239763
272,9.075733333333334,544.6097412109375,81.203857421875,695.6885986328125,315.907470703125,0.9522899
273,9.1091,542.9853515625,81.8848648071289,691.9111328125,315.9273986816406,0.9599059
274,9.142466666666667,541.4413452148438,81.29662322998047,691.6458129882812,315.90234375,0.946425
275,9.175833333333333,539.5933837890625,82.91323852539062,687.1776123046875,316.9187316894531,0.92600584
276,9.209200000000001,538.7741088867188,83.94998168945312,678.3414916992188,318.3353271484375,0.9252392
277,9.242566666666667,538.6651611328125,85.09857940673828,672.7767333984375,319.05419921875,0.92404234
278,9.275933333333333,538.407958984375,84.64248657226562,669.24755859375,320.9542236328125,0.9197456
279,9.3093,537.041259765625,83.93151092529297,668.2801513671875,322.49420166015625,0.9123187
280,9.342666666666666,536.3955078125,84.95824432373047,667.257080078125,323.37646484375,0.91227335
281,9.376033333333334,536.7520141601562,86.68133544921875,664.0824584960938,322.79443359375,0.9085048
282,9.4094,536.7783203125,85.3572769165039,664.242431640625,323.4398498535156,0.9102553
283,9.442766666666667,536.809814453125,84.59204864501953,664.561767578125,322.174072265625,0.90999895
284,9.476133333333333,537.9827880859375,83.62274169921875,664.8070068359375,319.56951904296875,0.9076191
285,9.509500000000001,538.3642578125,85.02212524414062,676.615234375,318.351318359375,0.91737676
286,9.542866666666667,538.4292602539062,84.4453353881836,682.8130493164062,317.2956237792969,0.9251032
287,9.576233333333333,539.6808471679688,83.912109375,682.8154907226562,316.7027587890625,0.9176135
288,9.6096,541.1958618164062,85.18250274658203,684.4684448242188,317.109130859375,0.925305
289,9.642966666666666,541.05322265625,85.1031723022461,689.55126953125,316.4410095214844,0.9299122
290,9.676333333333334,540.7509155273438,86.43134307861328,689.9284057617188,316.3272705078125,0.9338193
291,9.7097,539.46484375,86.820556640625,686.541259765625,315.88409423828125,0.91815346
292,9.743066666666667,538.154052734375,88.17613983154297,681.5648193359375,317.28399658203125,0.9195213
293,9.776433333333333,536.537109375,88.46087646484375,679.660888671875,317.7883605957031,0.924828
294,9.809800000000001,534.1943969726562,88.5043716430664,675.4594116210938,319.6408996582031,0.9344434
295,9.843166666666667,533.5936279296875,88.32907104492188,672.1280517578125,322.6116638183594,0.9324221
296,9.876533333333333,532.269775390625,87.38055419921875,670.07958984375,323.6842041015625,0.9318479
297,9.9099,530.5849609375,86.63763427734375,668.515380859375,323.4940185546875,0.93648756
298,9.943266666666666,529.3118896484375,85.9364013671875,670.0401611328125,324.25653076171875,0.93884015
299,9.976633333333334,528.3382568359375,85.17888641357422,670.1063232421875,324.56866455078125,0.93828464
300,10.01,527.333740234375,84.79351806640625,671.6083984375,325.4881591796875,0.93089265
