frame_index,angry,happy,neutral,sad,surprise,disgust,fear
0.0,0.41086524724960327,0.1808590292930603,0.10416194051504135,0.12257131934165955,0.18154241144657135,0.0,0.0
1.0,0.26370084285736084,0.10585605353116989,0.2615417242050171,0.18159499764442444,0.18730640411376953,0.0,0.0
2.0,0.45241785049438477,0.10258827358484268,0.21050898730754852,0.08922241628170013,0.1452624350786209,0.0,0.0
3.0,0.40411609411239624,0.08599984645843506,0.2112123817205429,0.07970450073480606,0.21896713972091675,0.0,0.0
4.0,0.24962380528450012,0.15984970331192017,0.13159824907779694,0.13419000804424286,0.3247382342815399,0.0,0.0
5.0,0.2928263545036316,0.14904388785362244,0.1268172562122345,0.10290822386741638,0.3284042775630951,0.0,0.0
6.0,0.2323828786611557,0.11397252976894379,0.2130538523197174,0.20646649599075317,0.23412427306175232,0.0,0.0
7.0,0.16875043511390686,0.23087148368358612,0.16599904000759125,0.1657799333333969,0.26859909296035767,0.0,0.0
8.0,0.15735778212547302,0.24860024452209473,0.1799313873052597,0.0918385237455368,0.32227206230163574,0.0,0.0
9.0,0.30636516213417053,0.156107097864151,0.14325904846191406,0.1349230259656906,0.2593457102775574,0.0,0.0
10.0,0.24536263942718506,0.17952239513397217,0.10374440997838974,0.12077656388282776,0.35059401392936707,0.0,0.0
11.0,0.21589750051498413,0.2049964815378189,0.1861235350370407,0.15463033318519592,0.2383522242307663,0.0,0.0
12.0,0.35610535740852356,0.12025532871484756,0.22282208502292633,0.1004975438117981,0.20031970739364624,0.0,0.0
13.0,0.2534044682979584,0.2066643387079239,0.15659114718437195,0.11447012424468994,0.26886993646621704,0.0,0.0
14.0,0.27617910504341125,0.2907467186450958,0.14841732382774353,0.10152839124202728,0.1831284612417221,0.0,0.0
15.0,0.29475364089012146,0.23971617221832275,0.06934303045272827,0.10956170409917831,0.2866254448890686,0.0,0.0
16.0,0.20151099562644958,0.2494688332080841,0.17386934161186218,0.13638722896575928,0.23876361548900604,0.0,0.0
17.0,0.21385477483272552,0.12311270087957382,0.17414510250091553,0.1860567182302475,0.30283066630363464,0.0,0.0
18.0,0.2493772655725479,0.15136286616325378,0.2153318226337433,0.12990492582321167,0.25402307510375977,0.0,0.0
19.0,0.24183522164821625,0.23334139585494995,0.14691254496574402,0.15799278020858765,0.21991804242134094,0.0,0.0
20.0,0.2710931599140167,0.15682768821716309,0.24305212497711182,0.1859615296125412,0.1430654525756836,0.0,0.0
21.0,0.20551887154579163,0.25892943143844604,0.17424313724040985,0.14338324964046478,0.21792533993721008,0.0,0.0
22.0,0.38388362526893616,0.11870492249727249,0.14074230194091797,0.11413487792015076,0.24253427982330322,0.0,0.0
23.0,0.273811399936676,0.16637356579303741,0.15134073793888092,0.14225737750530243,0.2662169337272644,0.0,0.0
24.0,0.19546250998973846,0.2529183328151703,0.10786257684230804,0.13778485357761383,0.30597174167633057,0.0,0.0
25.0,0.25889185070991516,0.17978885769844055,0.2528785467147827,0.11902766674757004,0.18941307067871094,0.0,0.0
26.0,0.28471893072128296,0.050366949290037155,0.23907433450222015,0.2241690307855606,0.20167076587677002,0.0,0.0
27.0,0.16552437841892242,0.10282204300165176,0.12390580773353577,0.14313720166683197,0.46461057662963867,0.0,0.0
