frame_index,angry,happy,neutral,sad,surprise,disgust,fear
0.0,0.25094443559646606,0.18547888100147247,0.2705700993537903,0.1577741503715515,0.13523243367671967,0.0,0.0
1.0,0.1836729198694229,0.2078639715909958,0.20013508200645447,0.15260636806488037,0.2557216286659241,0.0,0.0
2.0,0.2044442892074585,0.25175365805625916,0.2682684361934662,0.16937489807605743,0.10615874826908112,0.0,0.0
3.0,0.2141801416873932,0.08665962517261505,0.24903786182403564,0.16939255595207214,0.28072983026504517,0.0,0.0
4.0,0.3376200497150421,0.16785231232643127,0.24222266674041748,0.1054563820362091,0.1468486487865448,0.0,0.0
5.0,0.2625901997089386,0.17212943732738495,0.21256938576698303,0.12791183590888977,0.22479915618896484,0.0,0.0
6.0,0.23402489721775055,0.20678548514842987,0.24863022565841675,0.1006835326552391,0.20987588167190552,0.0,0.0
7.0,0.1743476688861847,0.18744225800037384,0.24910582602024078,0.23451222479343414,0.15459206700325012,0.0,0.0
8.0,0.2838667333126068,0.19570253789424896,0.2184322476387024,0.11563307046890259,0.18636538088321686,0.0,0.0
9.0,0.22302550077438354,0.1855989247560501,0.1578756421804428,0.1406857967376709,0.29281410574913025,0.0,0.0
10.0,0.3328303098678589,0.09845887124538422,0.27047863602638245,0.14681635797023773,0.15141579508781433,0.0,0.0
11.0,0.18125149607658386,0.13213011622428894,0.22338742017745972,0.20456182956695557,0.2586691975593567,0.0,0.0
12.0,0.22784195840358734,0.19970014691352844,0.2050628662109375,0.16095201671123505,0.20644302666187286,0.0,0.0
13.0,0.3067161738872528,0.09595100581645966,0.25935855507850647,0.1326642632484436,0.20531001687049866,0.0,0.0
14.0,0.17745153605937958,0.185578390955925,0.349059134721756,0.17352502048015594,0.11438588798046112,0.0,0.0
15.0,0.2482975721359253,0.16014303267002106,0.2691729962825775,0.1644127070903778,0.15797369182109833,0.0,0.0
16.0,0.29259899258613586,0.1589343249797821,0.2218238264322281,0.17061524093151093,0.15602758526802063,0.0,0.0
17.0,0.18670006096363068,0.09452822804450989,0.3028353750705719,0.22707238793373108,0.18886390328407288,0.0,0.0
18.0,0.27965494990348816,0.15263248980045319,0.2813301682472229,0.13204938173294067,0.1543329954147339,0.0,0.0
19.0,0.20917163789272308,0.23520386219024658,0.2074824422597885,0.18701279163360596,0.16112922132015228,0.0,0.0
20.0,0.34724727272987366,0.07851523160934448,0.20173563063144684,0.1235533207654953,0.24894852936267853,0.0,0.0
21.0,0.27044039964675903,0.15041697025299072,0.2501871585845947,0.1529543101787567,0.1760011911392212,0.0,0.0
22.0,0.23059527575969696,0.2693735361099243,0.18863102793693542,0.17573809623718262,0.13566207885742188,0.0,0.0
23.0,0.17260408401489258,0.18138837814331055,0.30811694264411926,0.10563201457262039,0.23225851356983185,0.0,0.0
24.0,0.30172431468963623,0.10432615131139755,0.25641095638275146,0.14638547599315643,0.19115307927131653,0.0,0.0
25.0,0.1569240391254425,0.25557613372802734,0.24247708916664124,0.15628202259540558,0.18874076008796692,0.0,0.0
26.0,0.243938148021698,0.13651765882968903,0.29839664697647095,0.11359800398349762,0.2075495421886444,0.0,0.0
27.0,0.20250919461250305,0.3343895971775055,0.16392724215984344,0.11419928818941116,0.18497468531131744,0.0,0.0
28.0,0.2215098887681961,0.17856158316135406,0.20354785025119781,0.2042187601327896,0.1921619027853012,0.0,0.0
29.0,0.32344987988471985,0.18428856134414673,0.30119383335113525,0.10403372347354889,0.08703393489122391,0.0,0.0
30.0,0.23070533573627472,0.23016700148582458,0.18577298521995544,0.1207282543182373,0.23262648284435272,0.0,0.0
31.0,0.35487669706344604,0.18491236865520477,0.2567700743675232,0.10918466001749039,0.09425622969865799,0.0,0.0
32.0,0.21688084304332733,0.15202732384204865,0.24968883395195007,0.15961968898773193,0.22178338468074799,0.0,0.0
33.0,0.26563411951065063,0.17911161482334137,0.1437578946352005,0.17691051959991455,0.23458579182624817,0.0,0.0
34.0,0.25056004524230957,0.17425543069839478,0.1674698442220688,0.1456872671842575,0.26202744245529175,0.0,0.0
35.0,0.19361966848373413,0.2677351236343384,0.2245105803012848,0.14723147451877594,0.16690312325954437,0.0,0.0
36.0,0.22722487151622772,0.11524229496717453,0.37103989720344543,0.17772915959358215,0.10876375436782837,0.0,0.0
37.0,0.21883969008922577,0.1908920556306839,0.30033227801322937,0.16315394639968872,0.12678204476833344,0.0,0.0
38.0,0.20614886283874512,0.18097540736198425,0.18930083513259888,0.20598839223384857,0.21758650243282318,0.0,0.0
39.0,0.2366405427455902,0.21065083146095276,0.22074083983898163,0.17970329523086548,0.15226450562477112,0.0,0.0
40.0,0.13399985432624817,0.1244896948337555,0.17362643778324127,0.1742865890264511,0.39359742403030396,0.0,0.0
41.0,0.22841785848140717,0.22530964016914368,0.282214492559433,0.1464320421218872,0.11762597411870956,0.0,0.0
42.0,0.23475344479084015,0.20069627463817596,0.2314174324274063,0.11696553975343704,0.2161674201488495,0.0,0.0
43.0,0.24005240201950073,0.21045759320259094,0.23333708941936493,0.15114891529083252,0.16500400006771088,0.0,0.0
44.0,0.3189554810523987,0.1043214276432991,0.21189039945602417,0.19361533224582672,0.17121733725070953,0.0,0.0
45.0,0.16847141087055206,0.23959048092365265,0.32816559076309204,0.14108142256736755,0.1226910948753357,0.0,0.0
46.0,0.20898491144180298,0.188847616314888,0.2898373007774353,0.15805554389953613,0.1542746126651764,0.0,0.0
47.0,0.195200115442276,0.3164026439189911,0.18756422400474548,0.09146834909915924,0.2093646377325058,0.0,0.0
48.0,0.269955575466156,0.19420719146728516,0.15684521198272705,0.14457833766937256,0.23441365361213684,0.0,0.0
49.0,0.27244192361831665,0.17240852117538452,0.22851531207561493,0.1450739949941635,0.18156026303768158,0.0,0.0
50.0,0.27873462438583374,0.26598694920539856,0.12841378152370453,0.1972925215959549,0.12957216799259186,0.0,0.0
51.0,0.22886329889297485,0.2831682860851288,0.24072201550006866,0.16222482919692993,0.08502160012722015,0.0,0.0
52.0,0.2809956967830658,0.18483564257621765,0.12794357538223267,0.2048158496618271,0.2014092355966568,0.0,0.0
53.0,0.2933063805103302,0.10100313276052475,0.2540220320224762,0.16622033715248108,0.18544816970825195,0.0,0.0
54.0,0.3157275915145874,0.17570710182189941,0.11571165919303894,0.15244999527931213,0.24040360748767853,0.0,0.0
55.0,0.2067105919122696,0.16612137854099274,0.27160942554473877,0.19420000910758972,0.16135859489440918,0.0,0.0
56.0,0.24308498203754425,0.18404865264892578,0.1817789226770401,0.22179293632507324,0.16929447650909424,0.0,0.0
57.0,0.13375945389270782,0.3364148736000061,0.1315803974866867,0.21115633845329285,0.18708890676498413,0.0,0.0
58.0,0.2174147516489029,0.13711607456207275,0.13662667572498322,0.15651018917560577,0.35233229398727417,0.0,0.0
59.0,0.1734367161989212,0.2243640422821045,0.2144070565700531,0.2520751357078552,0.13571706414222717,0.0,0.0
60.0,0.18103572726249695,0.25272345542907715,0.2191084772348404,0.14282046258449554,0.20431184768676758,0.0,0.0
61.0,0.17134401202201843,0.21344247460365295,0.14312811195850372,0.16362176835536957,0.3084636628627777,0.0,0.0
62.0,0.17405357956886292,0.2848168611526489,0.14492587745189667,0.1818331629037857,0.2143705040216446,0.0,0.0
63.0,0.20793361961841583,0.23482194542884827,0.2026773989200592,0.14657236635684967,0.207994744181633,0.0,0.0
64.0,0.18824617564678192,0.2252679467201233,0.1401105523109436,0.23410466313362122,0.21227063238620758,0.0,0.0
65.0,0.1709899753332138,0.2731243371963501,0.17392794787883759,0.16657590866088867,0.21538177132606506,0.0,0.0
66.0,0.27573302388191223,0.262611985206604,0.15982510149478912,0.20976461470127106,0.09206525981426239,0.0,0.0
67.0,0.15395526587963104,0.18358883261680603,0.10502796620130539,0.3250432014465332,0.23238471150398254,0.0,0.0
68.0,0.16920208930969238,0.21353979408740997,0.2670179605484009,0.14543084800243378,0.2048092931509018,0.0,0.0
69.0,0.17861784994602203,0.30177411437034607,0.11440742015838623,0.24431365728378296,0.1608869731426239,0.0,0.0
70.0,0.258611798286438,0.18681788444519043,0.1442643404006958,0.12837673723697662,0.2819291949272156,0.0,0.0
71.0,0.17045016586780548,0.19523146748542786,0.16607649624347687,0.16988018155097961,0.2983616292476654,0.0,0.0
72.0,0.2002992480993271,0.23147648572921753,0.1475386768579483,0.18248942494392395,0.23819617927074432,0.0,0.0
73.0,0.19496813416481018,0.1163877323269844,0.16245108842849731,0.17504291236400604,0.35115012526512146,0.0,0.0
74.0,0.3048064410686493,0.13210360705852509,0.13054467737674713,0.14108623564243317,0.2914591133594513,0.0,0.0
75.0,0.18486200273036957,0.19866298139095306,0.18824291229248047,0.1606435328722,0.2675885260105133,0.0,0.0
76.0,0.2769487500190735,0.17600493133068085,0.17105787992477417,0.16178107261657715,0.21420736610889435,0.0,0.0
77.0,0.32067930698394775,0.12994202971458435,0.1802128106355667,0.12293363362550735,0.24623225629329681,0.0,0.0
78.0,0.16609279811382294,0.10308638215065002,0.16655291616916656,0.23503071069717407,0.3292371928691864,0.0,0.0
79.0,0.3596329391002655,0.1091853603720665,0.11069145053625107,0.12898974120616913,0.2915005683898926,0.0,0.0
80.0,0.19678328931331635,0.29596957564353943,0.12010383605957031,0.13579578697681427,0.25134745240211487,0.0,0.0
81.0,0.3343643844127655,0.11142852902412415,0.1152205690741539,0.1263798475265503,0.3126066029071808,0.0,0.0
82.0,0.11143220216035843,0.08314187824726105,0.13950316607952118,0.15692077577114105,0.5090020298957825,0.0,0.0
